id,product_id,user_id,comment,star_number,updated_at,created_at
2549080,11216859,14459022,"tuy hàng rẻ nhưng tiki  đảm bảo là hàng chính hãng thì mình mới mua nhưng dùng chưa đc 30 phút đã hỏng , mình đã mua hai chiếc mình nghĩ là cái trước mình vặn lung tung nên bị hỏng lại thôi nhưng cái thứ 2 cũng vậy rút kinh nghiệm chỉ bật thôi không làm ji thêm nhưng cũng bị  hỏng  60k tiêu trong vòng 15 phút đồng hồ  mong rằng bên nhà cung cấp hàng tiki sẽ  đảm bảo hàng hơn  bán hàng phải có tâm nhé bạn  mong tiki chú ý hơn ạ",1,2022-01-01 00:00:01,2022-01-01 00:00:01
2594421,11216859,13003830,"Biết là với giá tiền 47.900đ thì không thể yêu cầu cao. Nhưng pin quá kém, bật sử dụng tầm 20p là báo battery low, please charge. Cắm sạc pin thì sạc cả ngày đèn báo sạc lúc nào cũng đèn đỏ. Sử dụng thì 20p. Pin chay hay pin đểu..Chán nản đến mức chả thèm bảo hành sản phẩm. Tiki bán hàng kém hơn LAZADA và SENDO. Thất vọng",1,2022-01-01 00:00:01,2022-01-01 00:00:01
2305331,11216859,12262372,"sản phẩm tốt  chất lượng chỉ có điều mấy chỗ để bậc ko giống như trong hình và bạn của mình rất thích sản phẩm này và có khả năng sẽ đặt thêm 1 cái cho bạn mình",5,2022-01-01 00:00:01,2022-01-01 00:00:01
10570822,11216859,18011121,"lúc đầu mới mua về thì ko sao sau khi sử dụng vẫn bình thường nhưng sạc đc 3 phút thì nổ. may em tôi vừa lại thì nó nổ nên em tôi ko sao. tóm lại là hàng như ***",1,2022-01-01 00:00:01,2022-01-01 00:00:01
14484350,11216859,25767867,"loa pin yếu đèn leg hơi khó chịu sạc qua đêm nhưng sài chx đến hơn 1 tiếng chất lượng âm tốt nhưng mà ko rõ và to hơn đth là bn hơi dè nhẹ nhàng và bass ko rõ",2,2022-01-01 00:00:01,2022-01-01 00:00:01
2244248,11216859,12294307,"Hàng đã được gói mà tới tận tuần sau mới lấy dc, mong tiki khắc phục lỗi này để ae mua đồ đỡ hóng,   cũng mong rằng tg mình chờ đợi ko bị gây thất vọng vì lỗi sản phẩm. Cám ơn tiki vì đã xem qua góp ý của mình ^^",3,2022-01-01 00:00:01,2022-01-01 00:00:01
8360534,11216859,18264370,"Cảnh báo sản phẩm này ko sài được. tui có mua 2 cái một cái mở lên kêu bluetooth rồi ko nói gì kết nối ko luôn  cái thứ 2 Sài bấm nút tăng âm thì bị gãy nút bấm và sản phẩm ko dóng hình khác 💯",1,2022-01-01 00:00:01,2022-01-01 00:00:01
9388964,11216859,20866809,"âm thanh nhỏ, nói chung là y như hàng từng sài rùi.",2,2022-01-01 00:00:01,2022-01-01 00:00:01
2763487,11216859,15561377,"Vừa nhận từ nhân viên giao hàng kiểm tra kết nối thử thì có kêu được 30s nhưng sau đó tịt luôn.bật k lên.k kết nối blt được nữa.cắm sạc cũng k được.bức xúc thật sự",1,2022-01-01 00:00:01,2022-01-01 00:00:01
16218693,11216859,27444561,"Nhân viên giao hàng nói chuyện HK lịch sự.chỉ chỗ ngay kế bên HK thấy còn chửi người nhận hàng giùm.thái độ HK tốt.hk mua hàng nữa",1,2022-01-01 00:00:01,2022-01-01 00:00:01
2333936,11216859,12775051,"Thật sự mà nói thì hơi thất vọng. Hàng giao lâu. Sài thì chỉ kết nối được chút xíu rồi bị văng ra. Không kết nối lại được.Hàng đóng gói thì kĩ nhưng sài không được",2,2022-01-01 00:00:01,2022-01-01 00:00:01
13736074,11216859,25142864,"ko có chỉnh âm lượng,  mức độ hoàn thiện chưa ok lắm nói chung ok trong tầm giá chưa tới 100k , tiền nào của đó",4,2022-01-01 00:00:01,2022-01-01 00:00:01
2209770,11216859,11921665,"Tôi mới nhận được hàng. Mở ra thấy bị vỡ rồi. Làm sao để đổi trả đây?",2,2022-01-01 00:00:01,2022-01-01 00:00:01
2648572,11216859,14885370,"mua về bật Bluetooth ko đc  máy cái kiểu đừng nên đặt trên mạng nữa mua về bật Bluetooth ko đc. cho xin trả hàng mây đc tai nghe Bluetooth đc",1,2022-01-01 00:00:01,2022-01-01 00:00:01
2434448,11216859,12910848,"Loa nhỏ vừa tay hơi mỏng manh, kết nối được đt, usb,... dùng vài lần thì kết nối chập chờn, hơi rè chút, mua nghe chơi chơi thì tạm được với mức giá này",4,2022-01-01 00:00:01,2022-01-01 00:00:01
2604476,11216859,11345427,"sản phẩm vừa lấy mình test âm thanh thì lúc đầu nghe đc về sau bị mất hoàn toàn tiếng ko nghe đc nữa mong đc đổi hoặc trả lại",2,2022-01-01 00:00:01,2022-01-01 00:00:01
11963049,11216859,17412052,"Tiền nào củ đấy.                                         Thích thì mua không mua thì thôi mua  Dư giả thì mua chơi",1,2022-01-01 00:00:01,2022-01-01 00:00:01
12285256,11216859,15178364,"San pham te oi la te. Loa ko nghe duoc. Keu re re ko ro tieng. Ko nen mua. Biet la re nhung ko xai duoc thi ban lam gi ko biet.",1,2022-01-01 00:00:01,2022-01-01 00:00:01
2185119,11216859,11706025,"Ấn tượng đầu của em rất tốt. Âm thanh ổn khá tốt với tầm giá (và nhu cầu của em). Đóng gói tốt giao hàng nhanh(2 ngày ). Em cảm ơn shop.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
9221585,11216859,18005499,"loa nghe rất dở, nó còn nhỏ hơn cả loa điện thoại nữa. Kiểu như mua loa này để trưng v chứ xài không ra gì",1,2022-01-01 00:00:01,2022-01-01 00:00:01
8673714,11216859,21023474,"hàng gói chuẩn vãi nồi nhen shop, sp cực kì hài lòng luôn ấy nha",5,2022-01-01 00:00:01,2022-01-01 00:00:01
10470609,11216859,21396260,"Giao hang nhanh, am thanh nghe to rõ rang. Âm thanh bình thường fù hợp với giá tiền",3,2022-01-01 00:00:01,2022-01-01 00:00:01
9207737,11216859,470358,"loa phù hợp với giá tiền, nhỏ gọn, nghe nhỏ hơn loa điện thoại, rè nhẹ, phù hợp làm đồ chơi trẻ em",1,2022-01-01 00:00:01,2022-01-01 00:00:01
16081855,11216859,19065968,"tiền nào của nấy, nói chung là ok 5sao cho shop tuy loa bé nghe vừa, pin trâu nữa",5,2022-01-01 00:00:01,2022-01-01 00:00:01
2517971,11216859,14367810,"đóng gói cẩn thận, nhân viên giao hàng nhiệt tình, chu đáo. sản phẩm với giá tiền như vậy thì không chê vào đâu đc.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15127089,11216859,26669632,"hàng không chất lượng khi giao hàng đến dây điện đã đứt hết ko nghe được",1,2022-01-01 00:00:01,2022-01-01 00:00:01
5741301,11216859,16968289,"Không có nút chỉnh âm lượng , và âm thanh khi kết nối mở max vl điện thoại mà nghe vẫn như mở vl nhỏ ở đt",2,2022-01-01 00:00:01,2022-01-01 00:00:01
11644148,11216859,21984176,"nhỏ vãi loz nó siêu nhỏ âm thanh còn bé hơn âm thanh điện thoại mk",1,2022-01-01 00:00:01,2022-01-01 00:00:01
12335446,50240635,23591626,"âm thanh trong. vang xa ko bị ồ. mẫu mã đẹp. nên mua nếu muốn nghe nhạc trong không gian nhỏ.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
16756777,50240635,5654393,"loa xuất sắc nghe êm tai, đã chill chill",5,2022-01-01 00:00:01,2022-01-01 00:00:01
3936437,50240635,17392253,"Nút PLAY theo hướng dẫn ấn 1 lần là PAUSE/PLAY,sao ấn PAUSE mà PLAY lại là không được,phải lỗi không ah?",4,2022-01-01 00:00:01,2022-01-01 00:00:01
10099053,50240635,10926855,"Nhận loa ko có xạc pin,loa không có bảo hành điện tử như filip 4",1,2022-01-01 00:00:01,2022-01-01 00:00:01
12235607,50240635,11673379,"đặt màu đen, trả màu đỏ, shop lừa đảo",1,2022-01-01 00:00:01,2022-01-01 00:00:01
13383470,50240635,7760440,"Hay mà to quá",5,2022-01-01 00:00:01,2022-01-01 00:00:01
16707692,119027278,1933757,"Loa bị lỗi ù rè khi tăng âm lượng lên 70%. Đã trả lại hàng, không còn hàng đổi. Tiki thực hiện thủ tục hoàn nhanh chóng, tuy nhiên khi hoàn tiền bị mất phí ship hàng. Còn lazada hoàn tiền như rùa, nhưng full, không bị mất phí ship.",2,2022-01-01 00:00:01,2022-01-01 00:00:01
14832537,119027278,578541,"Âm thanh nghe ổn khi nghe các loại guitar, violin.., không hợp nghe nhạc với bass mạnh.  Âm thanh 360 độ nên khi nghe trong nhà hay ngoài trời đều ok Lớp vải chống bụi, dễ vệ sinh",5,2022-01-01 00:00:01,2022-01-01 00:00:01
13192033,119027278,13333213,"Shop giao đúng màu, hộp đóng tói cẩn thận. Tuy nhiên soạn hàng gửi khá lâu, gần 14 ngày mới nhận được hàng. Feedback là thật, hình chỉ mang tính chất nhận xu",4,2022-01-01 00:00:01,2022-01-01 00:00:01
14456433,119027278,11921180,"nghe to, rõ, kết nối cả 3 cái đều được",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15903841,119027278,5088590,"nhận hàng trong vòng 2 ngày, loa chính hãng từ logitech, yên tâm nhé",5,2022-01-01 00:00:01,2022-01-01 00:00:01
13825824,119027278,25932587,"Sản phẩm được đóng gói ổn, loa gặp lỗi bị rè âm bass",3,2022-01-01 00:00:01,2022-01-01 00:00:01
12870154,119027278,24117895,"Sai màu sản phẩm. nhầm màu sắc",1,2022-01-01 00:00:01,2022-01-01 00:00:01
14342371,119027278,14026618,"Loa xài rất ổn, ship nhanh",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15737726,119027278,1859786,"Ok",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15765109,120509618,12879992,"mua hàng tiki rất nhiều nhưng lần này thất vọng quá giao cái loa sạc không vô mở không lên.... k pít tiki có cho đổi hàng k",1,2022-01-01 00:00:01,2022-01-01 00:00:01
16536910,120509618,27574296,"chất âm khá là ấm  về hình thức mộc mạc dễ sử dụng  Quy cách đóng gói sản phẩm không có thẩm mỹ và hộp bị nhàu nát",3,2022-01-01 00:00:01,2022-01-01 00:00:01
16521173,120509618,27088070,"nghe lớn không bị rè nhưng chưa biết pin như thế nào có nghe đc lâu k",4,2022-01-01 00:00:01,2022-01-01 00:00:01
15710426,120509618,27020492,"hàng ko hay nhạc dỡ rè hàng không chất lượng mn đừng mua nha",1,2022-01-01 00:00:01,2022-01-01 00:00:01
15732432,120509618,17806621,"nghe ko đc lần 2 nha shop ko quy tính mua hai lần điều nghe ko đc",1,2022-01-01 00:00:01,2022-01-01 00:00:01
16724633,120509618,20061917,"loa nghe to, ko bị rè,giá này mà nghe ổn ok",5,2022-01-01 00:00:01,2022-01-01 00:00:01
16699081,120509618,10892553,"đã *** bữa nay nghe 5 tiếng chưa hết pin",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15087362,120509618,26704019,"nghe rất hay và âm thanh to tôi rất thích",5,2022-01-01 00:00:01,2022-01-01 00:00:01
16763240,120509618,22427046,"ổn",5,2022-01-01 00:00:01,2022-01-01 00:00:01
16138452,120509618,26892987,"giá rẽ nhưng nghe nhạc ổn",5,2022-01-01 00:00:01,2022-01-01 00:00:01
14389043,120509618,15872622,"rất hay và ấm áp nữa OK okok",3,2022-01-01 00:00:01,2022-01-01 00:00:01
15275381,120509618,26849766,"Hay và nghe to",5,2022-01-01 00:00:01,2022-01-01 00:00:01
16686237,120509618,10647724,"ok",5,2022-01-01 00:00:01,2022-01-01 00:00:01
3859459,42644843,16796009,"Về mặt sản phẩm khá giống quảng cáo. hình ảnh rất oke. Giao hàng nhanh. Từ ngoài hộp vs sản phẩm đền mịn không vết muỗi đốt. Đơn hàng cũng được xác nhận khá nhanh theo như mình theo dõi trên app",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15444051,42644843,1331562,"Shop cho mình xin số đt để trao đổi, mình mua con màu trắng nhưng giao màu đỏ. Quan trọng hơn là mình không kết nối bluetooth được để phục vụ công việc, không nge được âm thành từ sản phẩm.",1,2022-01-01 00:00:01,2022-01-01 00:00:01
2747178,42644843,15364751,"mình mua về cho đứa em trai thấy nó thích lắm mình con gái ko biết nhiều đâu nhưng thấy nó thích thế chắc sản phẩm rất oke ủng hộ shop nhé mn, mình sẽ còn đặt thêm",5,2022-01-01 00:00:01,2022-01-01 00:00:01
13127817,42644843,13663003,"đẹp. có dây để deo nữa giahangf sớm hơn dự kiến ngàn like",5,2022-01-01 00:00:01,2022-01-01 00:00:01
2853135,42644843,8899551,"Hôm qua mìh nhận đc hàng giá 170 mà ghi 200 , mìh đã báo tổg đài hứa sẽ xem khi hàng thành công thì tặg lại mã giảm giá 30k cho mìh. Nhưg hnay mìh chưa nhận đc mog bên tiki kt lại dùm mìh nha.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
2746972,42644843,15363692,"con chó ngầu lắm nè âm thanh và chất lượng thì oke, phù hợp với giá giao hàng khá nhanh và thân thiện sẽ còn ủng hộ shop chúc shop buôn may bán đắt",5,2022-01-01 00:00:01,2022-01-01 00:00:01
6187225,42644843,19475459,"Đóng gói cẩn thận, hàng đúng với ảnh, âm thanh ổn",5,2022-01-01 00:00:01,2022-01-01 00:00:01
2728666,42644843,15364821,"Hình dạng loa khá bắt mắt, âm thanh hay, shop nhiệt tình, mình sẽ dủ bạn bè mua thêm, ủng hộ shop dài dài",5,2022-01-01 00:00:01,2022-01-01 00:00:01
2992119,42644843,14133171,"cực kỳ hài lòng về sản phẩm âm thanh nghe tốt kh rè còn nhìn dễ thương chứ 😍",5,2022-01-01 00:00:01,2022-01-01 00:00:01
4036994,42644843,12756569,"Loa kết nối bluetooth nghe ok nhưng sao cắm vào laptop nghe không được shop oi",4,2022-01-01 00:00:01,2022-01-01 00:00:01
2840214,42644843,15778184,"nhìn rất ngầu ,sản phẩm tốt nhưng tiếc là đặt mà đỏ lại giao màu nâu",4,2022-01-01 00:00:01,2022-01-01 00:00:01
2873307,42644843,15949147,"Phần kính của loa bị xước nhưng nghe khá ok Sẽ tiếp tục ủng hộ",5,2022-01-01 00:00:01,2022-01-01 00:00:01
7370981,42644843,14683793,"loa nhỏ gọn vừa tay  âm thanh đầy đủ hợp với phòng ngủ 20m2",5,2022-01-01 00:00:01,2022-01-01 00:00:01
2770492,42644843,15476455,"rất hài lòng quá hoàn hảo sẽ ủng hộ shop dài dài chi shop 5 sao",5,2022-01-01 00:00:01,2022-01-01 00:00:01
14756453,42644843,16119024,"giao hàng lâu loa âm thanh nhỏ",3,2022-01-01 00:00:01,2022-01-01 00:00:01
13607096,42644843,25743853,"chưa ưng màu cho lắm",4,2022-01-01 00:00:01,2022-01-01 00:00:01
9808992,42644843,18171911,"quá chuẩn",5,2022-01-01 00:00:01,2022-01-01 00:00:01
3357713,42644843,8865504,"jack cắm ko đúng với lỗ usb, như vậy làm sao sạc, thất vọng",1,2022-01-01 00:00:01,2022-01-01 00:00:01
3880839,42644843,8913560,"có thể chỉ e cách nút mở loa và chỗ USB chỗ nào ạ",5,2022-01-01 00:00:01,2022-01-01 00:00:01
5944190,42644843,19369755,"Âm thanh nghe hơi ồn. Tiền nào của ấy",3,2022-01-01 00:00:01,2022-01-01 00:00:01
3412089,42644843,17131988,"chất lượng tốt nhưng mình hong biết chỗ sạc",5,2022-01-01 00:00:01,2022-01-01 00:00:01
10289987,42644843,21866639,"tốt nghe cũng ok",5,2022-01-01 00:00:01,2022-01-01 00:00:01
3364637,42644843,12621838,"quá tuyệt ! âm thanh trong như mặt hồ :v",5,2022-01-01 00:00:01,2022-01-01 00:00:01
3426983,42644843,16167373,"Nghe tạm ổn, tuy nhiên nhanh hết pin.",3,2022-01-01 00:00:01,2022-01-01 00:00:01
3790458,42644843,15503275,"Ok lứm",5,2022-01-01 00:00:01,2022-01-01 00:00:01
3330580,42644843,16029829,"sản phẩm rất tuyệnt vời.....",5,2022-01-01 00:00:01,2022-01-01 00:00:01
1703878,1651187,369880,"Tối hôm trước đặt mua sáng hôm sau nhận dc luôn, tiki now ship quá nhanh Loa chất lượng rất tốt của logitech, phân khúc gaming, âm thanh nghe rất đã lại có rgb, chơi game, nghe nhạc vs xem phim đều tuyệt vời. Mua lúc giảm giá lại dc tặng kèm chuột vs lót chuột",5,2022-01-01 00:00:01,2022-01-01 00:00:01
3122814,1651187,11913924,"Tiki đóng gói kỹ, sản phẩm chất lượng đáng bỏ tiền mua. Hệ thống loa tốt nhiều tính năng. Hệ thống đèn led sập xình theo nhạc hợp với đối tượng thích loè loẹt như mình. Như mang cả dàn bar nhỏ về căn nhà của bạn.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
5988843,1651187,19183864,"Giao hơi lâu mất hơn 1 tuần. Hộp loa hơi móp chút ở góc. Còn lại thì tất cả đều ok. Hàng chuẩn. Chất lượng âm thanh tốt. Đèn led đẹp.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
1957042,1651187,46524,"Lần đầu tiên vote 1 sao.  Mình đặt hàng giao hàng 2 tiếng, hí hửng mở loa thì bị móp. Mình ngay lập tức gọi tổng đài và được xin lỗi. Mình được hướng dẫn gửi mail để đổi cái khác. 3 ngày sau thì có người gọi điện cho mình tới lấy về nhưng đợi mãi cả ngày chẳng ai tới.  Giao hàng thì nhanh mà đổi trả thì lâu như vậy, dù gì cái loa cũng hơn 5 triệu đồng.",1,2022-01-01 00:00:01,2022-01-01 00:00:01
5815533,1651187,6422701,"Giao hàng rất nhanh dù hàng nằm kho Đà Nẵng . Trải nghiệm loa nghe to rõ , tốt hay bền thì thời gian trả lời",5,2022-01-01 00:00:01,2022-01-01 00:00:01
1723054,1651187,1784723,"Giờ chỉ thiếu mỗi chuột  G502  hoặc G903 nữa thôi, đớt trước đặt mua bàn phím được tặng chuột G304 ,mua thêm loa lại tặng thêm con chuột G304  thành ra lại thừa 1 con  chuột ?",5,2022-01-01 00:00:01,2022-01-01 00:00:01
2440992,1651187,7076247,"Loa chất lượng cực kỳ ổn. Nhiều chế độ âm thanh tùy chỉnh trên tool. Loa có thể kích lên 240W nên âm thanh nghe cực đã.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
10844624,1651187,2110047,"Hàng shop giao quấn keo bảo vệ thùng không đảm bảo, làm lõm 1 lỗ.",2,2022-01-01 00:00:01,2022-01-01 00:00:01
2870651,1651187,12740353,"Hàng đóng gói kĩ. Âm thanh nghe rất OK! Vơte 5 sao cho sản phẩm này!",5,2022-01-01 00:00:01,2022-01-01 00:00:01
16688366,1651187,400722,"Bảo quản hàng cực kỳ cẩn thận. Loa tốt bậc nhất trong tầm giá",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15805042,1651187,18256645,"Hàng đẹp oki  Âm thanh chơi game ko phải bàn  Giá lại hợp lý cho 5 sao",5,2022-01-01 00:00:01,2022-01-01 00:00:01
2332122,1651187,5556223,"Chưa biết chất lượng thế nào chứ mình đặt hàng từ 17/7 đến giờ vẫn chưa thấy tăm hơi hàng đâu, chờ đợi mệt mỏi thật sự ...",1,2022-01-01 00:00:01,2022-01-01 00:00:01
9947204,1651187,699306,"Loa vừa mua về thì bị rè mất 1 bên",1,2022-01-01 00:00:01,2022-01-01 00:00:01
16665795,1651187,1230762,"Sp ok Ship hơi lâu Thùng sub hơi bự so với tưởng tượng",5,2022-01-01 00:00:01,2022-01-01 00:00:01
1989381,1651187,7286585,"Sản phẩm dùng rất tốt mỗi tội các phụ kiện đi kèm tặng theo như áo khoác, áo mặc , balo rất rởm không dùng được (tặng cũng như không)",4,2022-01-01 00:00:01,2022-01-01 00:00:01
3622804,1651187,1574042,"không có gì để phàn nàn, bass tốt, led đẹp, đồng bộ vs các thiết bị G hub khác của Logitech",5,2022-01-01 00:00:01,2022-01-01 00:00:01
2076833,1651187,181919,"Hàng tiki đóng gói cẩn thận, nguyên vẹn Âm thanh bass chắc, rất đáng mua :)  Đèn led siêu đẹp",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15657376,1651187,6722335,"chất lượng tốt tiki giao hàng nhanh",5,2022-01-01 00:00:01,2022-01-01 00:00:01
9943753,1651187,775026,"Đóng gói kỹ, giao nhanh. Hàng đẹp chất lượng.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
2136316,1651187,6442746,"Loa nghe max đã, nhất là quả đèn nhảy theo điệu nhạc. Kết hợp bàn phím G Pro của mình thì thôi rồi",5,2022-01-01 00:00:01,2022-01-01 00:00:01
6614664,1651187,889321,"Âm thanh cũng tương đối thôi, nghe cũng tạm được",5,2022-01-01 00:00:01,2022-01-01 00:00:01
8258865,1651187,9846245,"very gút nhưng hàng có dấu hiệu đã bị mở",5,2022-01-01 00:00:01,2022-01-01 00:00:01
3390452,1651187,6728672,"Hàng đẹp newseal nhưng bị móp 1 góc loa trong quá trình vận chuyển",4,2022-01-01 00:00:01,2022-01-01 00:00:01
5586733,1651187,177699,"Đóng gói còn sơ sài, loa dùng tốt nhiều chế độ",5,2022-01-01 00:00:01,2022-01-01 00:00:01
2482545,1651187,437992,"Giao hàng hơi chậm, còn lại không có gì để chê. Bass tốt, hiệu ứng đèn đẹp",5,2022-01-01 00:00:01,2022-01-01 00:00:01
2189542,598205,6276243,"Tiki thì trc giờ mình luôn hài lòng trong khâu đóng gói, cẩn thận đẹp mắt. Sau 3 ngày thì nhận đc hàng..trước dự kiến 2 ngày. theo mình ở Đà Nẵng thì giao hàng 3 ngày cũng ko nhanh nhưng cubg ko quá trễ.chấp nhận đc. Còn về sản phẩm thì quá đẹp, quá xuất sắc..phụ kiện khá đầy đủ dư xài. Mới về thì pin nghe đc 1 bài hát là hết..mình đang đợi sạc đầy rồi test. hi vọng pin chuẩn như lời quảng cáo..Chất lượng âm mình đánh giá cao về sản phẩm cũng như tác phong làm ăn của Tiki. Cảm ơn!",5,2022-01-01 00:00:01,2022-01-01 00:00:01
2242106,598205,7794853,"Loa mới nhận được hơn 1 ngày, hôm nay dùng hết pin thì cắm sạc thấy không vào điện. Loa bị lỗi, không sạc được, sạc không vào điện, cắm nguồn theo bộ sạc đi kèm không thấy có đèn báo gì cả :(. Mình đã mua hàng trên tiki rất nhiều lần nhưng lần này thực sự thất vọng ?",1,2022-01-01 00:00:01,2022-01-01 00:00:01
16675909,598205,17076203,"Cảm ơn TikiFast. Nhanh nhanh và an toán (lần đầu tiên của tôi đứng OTP khi nhân qua). Cảm ơn shop lấy hàng chinh! Đang nhe nhạc thấy vui nhe. Tôi biết hang này cứ bởi vì có năm trong thùng! Không sao đỏ.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
4937595,598205,17930506,"loa đẹp rất thích, 5 sao là cho sản phẩm, còn 1 sao là cho TiKi. đặt hàng lấy nhanh trong 2 giờ, tiền ck trước, mất phí 39k. đã không giao cũng không phản hồi cho khách biết. đợi sốt ruột phải gọi tư vấn viên mấy lần, cuối cùng hôm sau mới giao. đặt lấy gấp trong 2g là có lý do chứ thong thả thì khách hàng đâu cần tốn thêm cước phí làm gì, đợi bao lâu mà không được.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
2197336,598205,11949008,"Giao hàng nhanh, đúng sản phẩm, có tem bảo hành, chất lượng âm thanh tốt, nhưng mà nghe nói sạc đầy pin thì có thể nghe liên tục 16 tiếng đồng hồ trong khi mình nghe khoảng 6 tiếng là tắt chuông luôn",4,2022-01-01 00:00:01,2022-01-01 00:00:01
3404636,598205,11327529,"Sản phẩm gọn đẹp, âm thanh hay, kết nối bluetooth điện thoại, laptop đều tốt, đầu ghim tiện dụng chắc chắn. Tuy nhiên mình không thấy phiếu bảo hành, shop bảo hành qua số đt hay sao nhỉ? Cũng ko thấy seal, chỉ có 2 miếng keo trong dán niêm.",4,2022-01-01 00:00:01,2022-01-01 00:00:01
3486060,598205,9620772,"Loa rất đẹp đúng như mô tả, nhưng cái mình cần là khe lắp thẻ nhớ để nghe nhạc qua thẻ, có cổng usb dùng để sạc điện thoại chứ không thể cắm usb nghe nhạc được. Mua về cho thằng e nó đi nghĩa vụ nó nghe nhạc, nhưng lại k có chức năng lắp thẻ nhớ hoặc cắm usb để nghe nhạc, nói chung ai muốn mua nghe nhạc, sạc điện thoại thì cứ mua rất tốt. Nhưng do mình k tìm hiểu kĩ mà mua nên giờ cũng không biết làm sao luôn.",4,2022-01-01 00:00:01,2022-01-01 00:00:01
2977012,598205,9025564,"Nhận hàng sớm hơn dự kiến, còn nguyên hộp phụ kiện ok. Chỉ có điều là mình vẫn chưa thấy chính sách bảo hàng của sản phẩm ở đâu hay luật bảo hành như thế nào!! mong shop chỉ rõ cho khách hàng như mình biết để yên tâm hơn. Hàng chất lượng sẽ ủng hộ shop thêm!",4,2022-01-01 00:00:01,2022-01-01 00:00:01
2243115,598205,6774903,"- Mua giá 1,990 triệu - Thời gian giao hàng khá lâu, do chuyển từ Hà Nội vô TP HCM - Hộp bị tróc seal, bao bì bên trong bọc loa dán keo dính lại (vì tôi mua mấy cái trước không bị như thế) - Kích hoạt bảo hành vẫn còn đầy đủ 12 tháng. - Âm thanh thiên về bass, thích hợp với nhạc sôi động.",4,2022-01-01 00:00:01,2022-01-01 00:00:01
2129490,598205,1034633,"Loa nghe khá ổn trong tầm giá. Bass vừa đủ, âm thanh chi tiết tốt. Điểm không thích là khi tắt - mở loa, có âm thanh khá to. Ví dụ như khi bạn nghe nhạc nhỏ trước khi ngủ, sau đó tắt loa để ngủ... thì âm thanh phát ra khi tắt loa còn lớn hơn tiếng nhạc nữa.",3,2022-01-01 00:00:01,2022-01-01 00:00:01
2325531,598205,668635,"Sản phẩm giao nhanh hơn dự kiến , hàng đẹp nhung khi kích hoạt bảo hành thì bảo hành thì báo là đăng ký bảo hành muộn nên chỉ dc bảo hành tới thág 5/2020 Nên ko hài lòng lắm, ko bik bên phía tiki xử lý vụ này sao nhỉ?",4,2022-01-01 00:00:01,2022-01-01 00:00:01
1199922,598205,1462484,"Chất lượng rất tốt từ vỏ hộp đẹp, phụ kiện màu đỏ rất chất, có thêm phần nối cho sạc 3 chân, 2 chân. Màu của loa nhìn bên ngoài nhu hơn trong hình. Phần bluetooth rất nhạy, kết nối nhanh, có thể kết nối nhiều điện thoại cùng lúc, khoảng cách xa. Phần âm thanh nghe rất tốt, nhưng phần bass hơi to, đa số mình phải giảm bass khi nghe. Pin thì rất trâu nghe phải được gần 20 tiếng.  Nhìn chung khá đáng đồng tiền",5,2022-01-01 00:00:01,2022-01-01 00:00:01
1047110,598205,190433,"Loa nghe nhạc EDM sẽ hay hơn, tiki đóng gói thì khỏi bàn rồi. Loa có tem của Phúc Giang, nên yên tâm ko sợ hàng nhái. Thiết kế gọn dễ dàng mang theo khi đi phượt, có thể mua thêm túi đựng loa để bảo vệ và mang theo bên mình.",4,2022-01-01 00:00:01,2022-01-01 00:00:01
1996222,598205,10019041,"Khá xứng đáng với số tiền khi bỏ ra, là 1 khách hàng khắt khe, tôi cảm thấy hài lòng với số tiền 2390000 đồng để sở hữu chiếc loa này, đúng là không thể so sánh nó vs các chiếc loa 4-5 triệu tôi đã từng dùng, nhưng tiện để mang đi mang lại, cám ơn Tiki",4,2022-01-01 00:00:01,2022-01-01 00:00:01
1157974,598205,1298211,"Đã đặt mua và 3 ngày sau vẫn trạng thái đã đóng gói chờ giao hàng. Tôi mua hàng online bình thường xa nhất từ tp hcm đến Hà Nội 3 ngày là nhận được hàng rồi. Thật sự là dịch vụ giao hàng quá tệ. Thà thêm 30-40k mà giao hàng nhanh còn hơn là miễn phí  mà chắc 1 tuần mới nhận đc hàng",1,2022-01-01 00:00:01,2022-01-01 00:00:01
1798970,598205,8036863,"Đã nhận được hàng sớm hơn dự định. Hàng chuẩn. nhưng ko thấy dán tem của PGJ. Tuy pit rằng là hàng chính hãng nhưng ko thấy bảo hành điện tử qua sdt.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
